"canonicalName","EdgeBetweenness","frequency","interaction","inverse distance","name","selected","shared interaction","shared name"
"C46A5.2_ok1187 (pp) dop-4_tm1392","4.92736669","0.58","pp","0.110448941","C46A5.2_ok1187 (pp) dop-4_tm1392","false","pp","C46A5.2_ok1187 (pp) dop-4_tm1392"
"C46A5.2_ok1187 (pp) dop-3_vs106","4.19697819","0.61","pp","0.123096677","C46A5.2_ok1187 (pp) dop-3_vs106","false","pp","C46A5.2_ok1187 (pp) dop-3_vs106"
"C46A5.2_ok1187 (pp) dop-2_vs105","4.31470227","0.69","pp","0.125857573","C46A5.2_ok1187 (pp) dop-2_vs105","false","pp","C46A5.2_ok1187 (pp) dop-2_vs105"
"C46A5.2_ok1187 (pp) dop-2;dop-3_vs105;vs106","3.70793805","0.64","pp","0.124620537","C46A5.2_ok1187 (pp) dop-2;dop-3_vs105;vs106","false","pp","C46A5.2_ok1187 (pp) dop-2;dop-3_vs105;vs106"
"C46A5.2_ok1187 (pp) dop-1_vs101","3.10113944","0.73","pp","0.12968903","C46A5.2_ok1187 (pp) dop-1_vs101","false","pp","C46A5.2_ok1187 (pp) dop-1_vs101"
"C46A5.2_ok1187 (pp) dop-1;dop-3_vs100;vs106","4.03130782","0.68","pp","0.139770624","C46A5.2_ok1187 (pp) dop-1;dop-3_vs100;vs106","false","pp","C46A5.2_ok1187 (pp) dop-1;dop-3_vs100;vs106"
"C46A5.2_ok1187 (pp) dop-1;dop-2_vs100;vs105","3.43638668","0.56","pp","0.103644334","C46A5.2_ok1187 (pp) dop-1;dop-2_vs100;vs105","false","pp","C46A5.2_ok1187 (pp) dop-1;dop-2_vs100;vs105"
"C46A5.2_ok1187 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","4.00018099","0.62","pp","0.116521842","C46A5.2_ok1187 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","false","pp","C46A5.2_ok1187 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106"
"C46A5.2_ok1187 (pp) dnc-1_or404","3.88019221","0.61","pp","0.097173871","C46A5.2_ok1187 (pp) dnc-1_or404","false","pp","C46A5.2_ok1187 (pp) dnc-1_or404"
"C46A5.2_ok1187 (pp) del-4_ok1014","3.52265756","0.68","pp","0.1751092","C46A5.2_ok1187 (pp) del-4_ok1014","false","pp","C46A5.2_ok1187 (pp) del-4_ok1014"
"C46A5.2_ok1187 (pp) del-1_ok150","2.53672153","0.64","pp","0.132538262","C46A5.2_ok1187 (pp) del-1_ok150","false","pp","C46A5.2_ok1187 (pp) del-1_ok150"
"C46A5.2_ok1187 (pp) del-1;unc-8_ok150;e15lb145","30.96462355","0.44","pp","0.135423476","C46A5.2_ok1187 (pp) del-1;unc-8_ok150;e15lb145","false","pp","C46A5.2_ok1187 (pp) del-1;unc-8_ok150;e15lb145"
"C46A5.2_ok1187 (pp) dat-1_ok157","2.4514056","0.62","pp","0.118652958","C46A5.2_ok1187 (pp) dat-1_ok157","false","pp","C46A5.2_ok1187 (pp) dat-1_ok157"
"C46A5.2_ok1187 (pp) daf-7_m62","4.94751461","0.52","pp","0.11738186","C46A5.2_ok1187 (pp) daf-7_m62","false","pp","C46A5.2_ok1187 (pp) daf-7_m62"
"C46A5.2_ok1187 (pp) daf-5_e1386","16.90594487","0.53","pp","0.125166875","C46A5.2_ok1187 (pp) daf-5_e1386","false","pp","C46A5.2_ok1187 (pp) daf-5_e1386"
"C46A5.2_ok1187 (pp) daf-3_e1376","2.28107843","0.61","pp","0.13513687","C46A5.2_ok1187 (pp) daf-3_e1376","false","pp","C46A5.2_ok1187 (pp) daf-3_e1376"
"C46A5.2_ok1187 (pp) cat-4_e1141","3.49122293","0.65","pp","0.142615179","C46A5.2_ok1187 (pp) cat-4_e1141","false","pp","C46A5.2_ok1187 (pp) cat-4_e1141"
"C46A5.2_ok1187 (pp) cat-2_e1112","3.37070299","0.63","pp","0.141461658","C46A5.2_ok1187 (pp) cat-2_e1112","false","pp","C46A5.2_ok1187 (pp) cat-2_e1112"
"C46A5.2_ok1187 (pp) bas-1_ad446","4.18665796","0.64","pp","0.106874535","C46A5.2_ok1187 (pp) bas-1_ad446","false","pp","C46A5.2_ok1187 (pp) bas-1_ad446"
"C46A5.2_ok1187 (pp) asic-2_ok289","4.22692392","0.66","pp","0.143299977","C46A5.2_ok1187 (pp) asic-2_ok289","false","pp","C46A5.2_ok1187 (pp) asic-2_ok289"
"C46A5.2_ok1187 (pp) acr-9_ok933","4.62684244","0.61","pp","0.125765249","C46A5.2_ok1187 (pp) acr-9_ok933","false","pp","C46A5.2_ok1187 (pp) acr-9_ok933"
"C46A5.2_ok1187 (pp) acr-7_tm863","4.92205011","0.51","pp","0.096027127","C46A5.2_ok1187 (pp) acr-7_tm863","false","pp","C46A5.2_ok1187 (pp) acr-7_tm863"
"C46A5.2_ok1187 (pp) acr-6_ok3117","2.52538382","0.73","pp","0.130692192","C46A5.2_ok1187 (pp) acr-6_ok3117","false","pp","C46A5.2_ok1187 (pp) acr-6_ok3117"
"C46A5.2_ok1187 (pp) acr-3_ok2049","3.45063184","0.68","pp","0.130326415","C46A5.2_ok1187 (pp) acr-3_ok2049","false","pp","C46A5.2_ok1187 (pp) acr-3_ok2049"
"C46A5.2_ok1187 (pp) acr-2_ok1887","2.33184345","0.67","pp","0.13324383","C46A5.2_ok1187 (pp) acr-2_ok1887","false","pp","C46A5.2_ok1187 (pp) acr-2_ok1887"
"C46A5.2_ok1187 (pp) acr-23_ok2804","5.14884576","0.51","pp","0.10116103","C46A5.2_ok1187 (pp) acr-23_ok2804","false","pp","C46A5.2_ok1187 (pp) acr-23_ok2804"
"C46A5.2_ok1187 (pp) acr-21_ok1314","3.97023552","0.61","pp","0.130714403","C46A5.2_ok1187 (pp) acr-21_ok1314","false","pp","C46A5.2_ok1187 (pp) acr-21_ok1314"
"C46A5.2_ok1187 (pp) acr-19_ad1674","6.60094359","0.57","pp","0.127230102","C46A5.2_ok1187 (pp) acr-19_ad1674","false","pp","C46A5.2_ok1187 (pp) acr-19_ad1674"
"C46A5.2_ok1187 (pp) acr-18_ok1285","4.82324995","0.6","pp","0.118705948","C46A5.2_ok1187 (pp) acr-18_ok1285","false","pp","C46A5.2_ok1187 (pp) acr-18_ok1285"
"C46A5.2_ok1187 (pp) acr-15_ok1214","6.04134604","0.58","pp","0.168883748","C46A5.2_ok1187 (pp) acr-15_ok1214","false","pp","C46A5.2_ok1187 (pp) acr-15_ok1214"
"C46A5.2_ok1187 (pp) acr-14_ok1155","3.64095103","0.55","pp","0.138725175","C46A5.2_ok1187 (pp) acr-14_ok1155","false","pp","C46A5.2_ok1187 (pp) acr-14_ok1155"
"C46A5.2_ok1187 (pp) acr-11_ok1345","3.45063184","0.64","pp","0.12715171","C46A5.2_ok1187 (pp) acr-11_ok1345","false","pp","C46A5.2_ok1187 (pp) acr-11_ok1345"
"C46A5.2_ok1187 (pp) acr-10_ok3064","9.43775376","0.52","pp","0.13694756","C46A5.2_ok1187 (pp) acr-10_ok3064","false","pp","C46A5.2_ok1187 (pp) acr-10_ok3064"
"C46A5.2_ok1187 (pp) acc-4_ok2371","5.37457395","0.54","pp","0.102499676","C46A5.2_ok1187 (pp) acc-4_ok2371","false","pp","C46A5.2_ok1187 (pp) acc-4_ok2371"
"C46A5.2_ok1187 (pp) Y69H2.2_ok1522","4.87189949","0.65","pp","0.176310169","C46A5.2_ok1187 (pp) Y69H2.2_ok1522","false","pp","C46A5.2_ok1187 (pp) Y69H2.2_ok1522"
"C46A5.2_ok1187 (pp) W03B1.2_ok2433","3.31380777","0.58","pp","0.136232603","C46A5.2_ok1187 (pp) W03B1.2_ok2433","false","pp","C46A5.2_ok1187 (pp) W03B1.2_ok2433"
"C46A5.2_ok1187 (pp) T28F2.7_ok2657","4.40640505","0.54","pp","0.13071492","C46A5.2_ok1187 (pp) T28F2.7_ok2657","false","pp","C46A5.2_ok1187 (pp) T28F2.7_ok2657"
"C46A5.2_ok1187 (pp) T14B1.1_ok1702","4.31401503","0.5","pp","0.107921876","C46A5.2_ok1187 (pp) T14B1.1_ok1702","false","pp","C46A5.2_ok1187 (pp) T14B1.1_ok1702"
"C46A5.2_ok1187 (pp) N2","110.14184688","0.49","pp","0.221641904","C46A5.2_ok1187 (pp) N2","false","pp","C46A5.2_ok1187 (pp) N2"
"C46A5.2_ok1187 (pp) F54E4.4_ok2336","179.71004804","0.41","pp","0.101076997","C46A5.2_ok1187 (pp) F54E4.4_ok2336","false","pp","C46A5.2_ok1187 (pp) F54E4.4_ok2336"
"C46A5.2_ok1187 (pp) F23B2.3_ok1226","4.0496107","0.59","pp","0.131580692","C46A5.2_ok1187 (pp) F23B2.3_ok1226","false","pp","C46A5.2_ok1187 (pp) F23B2.3_ok1226"
"C46A5.2_ok1187 (pp) C52B9.11_gk596","4.32962646","0.61","pp","0.105362361","C46A5.2_ok1187 (pp) C52B9.11_gk596","false","pp","C46A5.2_ok1187 (pp) C52B9.11_gk596"
"C38D9.2_ok1853 (pp) egl-7_n575","6.85494703","0.43","pp","0.160952369","C38D9.2_ok1853 (pp) egl-7_n575","false","pp","C38D9.2_ok1853 (pp) egl-7_n575"
"C38D9.2_ok1853 (pp) egl-5_n486","3.98312226","0.51","pp","0.129768231","C38D9.2_ok1853 (pp) egl-5_n486","false","pp","C38D9.2_ok1853 (pp) egl-5_n486"
"C38D9.2_ok1853 (pp) egl-50_n1086","38.29071572","0.64","pp","0.097513893","C38D9.2_ok1853 (pp) egl-50_n1086","false","pp","C38D9.2_ok1853 (pp) egl-50_n1086"
"C38D9.2_ok1853 (pp) egl-46_n1127","5.40127598","0.57","pp","0.128168078","C38D9.2_ok1853 (pp) egl-46_n1127","false","pp","C38D9.2_ok1853 (pp) egl-46_n1127"
"C38D9.2_ok1853 (pp) egl-43_n1079","4.66817009","0.65","pp","0.134550883","C38D9.2_ok1853 (pp) egl-43_n1079","false","pp","C38D9.2_ok1853 (pp) egl-43_n1079"
"C38D9.2_ok1853 (pp) egl-42_n995","6.85494703","0.47","pp","0.0921657","C38D9.2_ok1853 (pp) egl-42_n995","false","pp","C38D9.2_ok1853 (pp) egl-42_n995"
"C38D9.2_ok1853 (pp) egl-33_n151","7.56699232","0.43","pp","0.104251674","C38D9.2_ok1853 (pp) egl-33_n151","false","pp","C38D9.2_ok1853 (pp) egl-33_n151"
"C38D9.2_ok1853 (pp) egl-32_n155","6.65228122","0.44","pp","0.126037485","C38D9.2_ok1853 (pp) egl-32_n155","false","pp","C38D9.2_ok1853 (pp) egl-32_n155"
"C38D9.2_ok1853 (pp) egl-28_n570","4.43633053","0.55","pp","0.10782943","C38D9.2_ok1853 (pp) egl-28_n570","false","pp","C38D9.2_ok1853 (pp) egl-28_n570"
"C38D9.2_ok1853 (pp) egl-27_ok151","15.94177421","0.58","pp","0.112042167","C38D9.2_ok1853 (pp) egl-27_ok151","false","pp","C38D9.2_ok1853 (pp) egl-27_ok151"
"C38D9.2_ok1853 (pp) egl-21_n611","42.30104606","0.51","pp","0.098940322","C38D9.2_ok1853 (pp) egl-21_n611","false","pp","C38D9.2_ok1853 (pp) egl-21_n611"
"C38D9.2_ok1853 (pp) egl-20_mu39","4.96516842","0.6","pp","0.139923575","C38D9.2_ok1853 (pp) egl-20_mu39","false","pp","C38D9.2_ok1853 (pp) egl-20_mu39"
"C38D9.2_ok1853 (pp) egl-1_n487","10.73903668","0.45","pp","0.119655853","C38D9.2_ok1853 (pp) egl-1_n487","false","pp","C38D9.2_ok1853 (pp) egl-1_n487"
"C38D9.2_ok1853 (pp) egl-19_n2368","3.79143759","0.54","pp","0.077794949","C38D9.2_ok1853 (pp) egl-19_n2368","false","pp","C38D9.2_ok1853 (pp) egl-19_n2368"
"C38D9.2_ok1853 (pp) egl-18_ok290","6.94139762","0.58","pp","0.112075615","C38D9.2_ok1853 (pp) egl-18_ok290","false","pp","C38D9.2_ok1853 (pp) egl-18_ok290"
"C38D9.2_ok1853 (pp) egl-17_e1313","7.47777036","0.44","pp","0.13026883","C38D9.2_ok1853 (pp) egl-17_e1313","false","pp","C38D9.2_ok1853 (pp) egl-17_e1313"
"C38D9.2_ok1853 (pp) egl-14_n549","82.7698832","0.54","pp","0.136847541","C38D9.2_ok1853 (pp) egl-14_n549","false","pp","C38D9.2_ok1853 (pp) egl-14_n549"
"C38D9.2_ok1853 (pp) egl-13_n483","6.88299085","0.45","pp","0.151788172","C38D9.2_ok1853 (pp) egl-13_n483","false","pp","C38D9.2_ok1853 (pp) egl-13_n483"
"C38D9.2_ok1853 (pp) egl-12_n602","9.00517424","0.53","pp","0.107816387","C38D9.2_ok1853 (pp) egl-12_n602","false","pp","C38D9.2_ok1853 (pp) egl-12_n602"
"C38D9.2_ok1853 (pp) egl-11_n587","12.14433005","0.57","pp","0.125763372","C38D9.2_ok1853 (pp) egl-11_n587","false","pp","C38D9.2_ok1853 (pp) egl-11_n587"
"C38D9.2_ok1853 (pp) egl-10_md176","39.35319681","0.52","pp","0.130756647","C38D9.2_ok1853 (pp) egl-10_md176","false","pp","C38D9.2_ok1853 (pp) egl-10_md176"
"C38D9.2_ok1853 (pp) egg-5_ok1781","60.41552346","0.48","pp","0.125544415","C38D9.2_ok1853 (pp) egg-5_ok1781","false","pp","C38D9.2_ok1853 (pp) egg-5_ok1781"
"C38D9.2_ok1853 (pp) dop-3_vs106","6.81367678","0.44","pp","0.082593466","C38D9.2_ok1853 (pp) dop-3_vs106","false","pp","C38D9.2_ok1853 (pp) dop-3_vs106"
"C38D9.2_ok1853 (pp) dop-2_vs105","5.62382001","0.51","pp","0.098754687","C38D9.2_ok1853 (pp) dop-2_vs105","false","pp","C38D9.2_ok1853 (pp) dop-2_vs105"
"C38D9.2_ok1853 (pp) dop-2;dop-3_vs105;vs106","6.34301231","0.48","pp","0.094520806","C38D9.2_ok1853 (pp) dop-2;dop-3_vs105;vs106","false","pp","C38D9.2_ok1853 (pp) dop-2;dop-3_vs105;vs106"
"C38D9.2_ok1853 (pp) dop-1_vs101","5.11874744","0.58","pp","0.10586129","C38D9.2_ok1853 (pp) dop-1_vs101","false","pp","C38D9.2_ok1853 (pp) dop-1_vs101"
"C38D9.2_ok1853 (pp) dop-1;dop-3_vs100;vs106","5.74579988","0.51","pp","0.124264424","C38D9.2_ok1853 (pp) dop-1;dop-3_vs100;vs106","false","pp","C38D9.2_ok1853 (pp) dop-1;dop-3_vs100;vs106"
"C38D9.2_ok1853 (pp) dop-1;dop-2_vs100;vs105","6.22080081","0.42","pp","0.102944257","C38D9.2_ok1853 (pp) dop-1;dop-2_vs100;vs105","false","pp","C38D9.2_ok1853 (pp) dop-1;dop-2_vs100;vs105"
"C38D9.2_ok1853 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","6.68012816","0.42","pp","0.083360657","C38D9.2_ok1853 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","false","pp","C38D9.2_ok1853 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106"
"C38D9.2_ok1853 (pp) dnc-1_or404","6.30225188","0.48","pp","0.080290776","C38D9.2_ok1853 (pp) dnc-1_or404","false","pp","C38D9.2_ok1853 (pp) dnc-1_or404"
"C38D9.2_ok1853 (pp) del-1;unc-8_ok150;e15lb145","27.72642965","0.48","pp","0.116512677","C38D9.2_ok1853 (pp) del-1;unc-8_ok150;e15lb145","false","pp","C38D9.2_ok1853 (pp) del-1;unc-8_ok150;e15lb145"
"C38D9.2_ok1853 (pp) daf-7_m62","3.07415683","0.6","pp","0.109150123","C38D9.2_ok1853 (pp) daf-7_m62","false","pp","C38D9.2_ok1853 (pp) daf-7_m62"
"C38D9.2_ok1853 (pp) cat-4_e1141","4.35003825","0.54","pp","0.121831616","C38D9.2_ok1853 (pp) cat-4_e1141","false","pp","C38D9.2_ok1853 (pp) cat-4_e1141"
"C38D9.2_ok1853 (pp) cat-2_e1112","6.88694342","0.44","pp","0.104362185","C38D9.2_ok1853 (pp) cat-2_e1112","false","pp","C38D9.2_ok1853 (pp) cat-2_e1112"
"C38D9.2_ok1853 (pp) bas-1_ad446","5.10067281","0.5","pp","0.084179554","C38D9.2_ok1853 (pp) bas-1_ad446","false","pp","C38D9.2_ok1853 (pp) bas-1_ad446"
"C38D9.2_ok1853 (pp) asic-2_ok289","3.80147103","0.59","pp","0.124400033","C38D9.2_ok1853 (pp) asic-2_ok289","false","pp","C38D9.2_ok1853 (pp) asic-2_ok289"
"C38D9.2_ok1853 (pp) asic-1_ok415","52.47387727","0.56","pp","0.130507259","C38D9.2_ok1853 (pp) asic-1_ok415","false","pp","C38D9.2_ok1853 (pp) asic-1_ok415"
"C38D9.2_ok1853 (pp) acr-9_ok933","4.14941665","0.59","pp","0.104096944","C38D9.2_ok1853 (pp) acr-9_ok933","false","pp","C38D9.2_ok1853 (pp) acr-9_ok933"
"C38D9.2_ok1853 (pp) acr-7_tm863","12.76322144","0.41","pp","0.093178024","C38D9.2_ok1853 (pp) acr-7_tm863","false","pp","C38D9.2_ok1853 (pp) acr-7_tm863"
"C38D9.2_ok1853 (pp) acc-4_ok2371","9.59874171","0.51","pp","0.109445988","C38D9.2_ok1853 (pp) acc-4_ok2371","false","pp","C38D9.2_ok1853 (pp) acc-4_ok2371"
"C38D9.2_ok1853 (pp) W03B1.2_ok2433","6.39866642","0.45","pp","0.137797417","C38D9.2_ok1853 (pp) W03B1.2_ok2433","false","pp","C38D9.2_ok1853 (pp) W03B1.2_ok2433"
"C38D9.2_ok1853 (pp) T28F2.7_ok2657","3.6123954","0.65","pp","0.140060215","C38D9.2_ok1853 (pp) T28F2.7_ok2657","false","pp","C38D9.2_ok1853 (pp) T28F2.7_ok2657"
"C38D9.2_ok1853 (pp) T14B1.1_ok1702","3.65633079","0.56","pp","0.134721466","C38D9.2_ok1853 (pp) T14B1.1_ok1702","false","pp","C38D9.2_ok1853 (pp) T14B1.1_ok1702"
"C38D9.2_ok1853 (pp) F54E4.4_ok2336","79.88484486","0.55","pp","0.114706191","C38D9.2_ok1853 (pp) F54E4.4_ok2336","false","pp","C38D9.2_ok1853 (pp) F54E4.4_ok2336"
"C38D9.2_ok1853 (pp) C52B9.11_gk596","5.29138093","0.53","pp","0.105401105","C38D9.2_ok1853 (pp) C52B9.11_gk596","false","pp","C38D9.2_ok1853 (pp) C52B9.11_gk596"
"C38D9.2_ok1853 (pp) C46A5.2_ok1187","6.56925805","0.44","pp","0.098115878","C38D9.2_ok1853 (pp) C46A5.2_ok1187","false","pp","C38D9.2_ok1853 (pp) C46A5.2_ok1187"
"C24G7.4_ok1237 (pp) egl-7_n575","5.97411813","0.54","pp","0.158811526","C24G7.4_ok1237 (pp) egl-7_n575","false","pp","C24G7.4_ok1237 (pp) egl-7_n575"
"C24G7.4_ok1237 (pp) egl-5_n486","2.96604022","0.62","pp","0.11582396","C24G7.4_ok1237 (pp) egl-5_n486","false","pp","C24G7.4_ok1237 (pp) egl-5_n486"
"C24G7.4_ok1237 (pp) egl-50_n1086","69.32693253","0.6","pp","0.088273193","C24G7.4_ok1237 (pp) egl-50_n1086","false","pp","C24G7.4_ok1237 (pp) egl-50_n1086"
"C24G7.4_ok1237 (pp) egl-46_n1127","4.75935919","0.58","pp","0.123738203","C24G7.4_ok1237 (pp) egl-46_n1127","false","pp","C24G7.4_ok1237 (pp) egl-46_n1127"
"C24G7.4_ok1237 (pp) egl-44_n1080","8.92633572","0.5","pp","0.118845465","C24G7.4_ok1237 (pp) egl-44_n1080","false","pp","C24G7.4_ok1237 (pp) egl-44_n1080"
"C24G7.4_ok1237 (pp) egl-43_n1079","4.71950556","0.69","pp","0.097624941","C24G7.4_ok1237 (pp) egl-43_n1079","false","pp","C24G7.4_ok1237 (pp) egl-43_n1079"
"C24G7.4_ok1237 (pp) egl-42_n995","5.97411813","0.55","pp","0.084030432","C24G7.4_ok1237 (pp) egl-42_n995","false","pp","C24G7.4_ok1237 (pp) egl-42_n995"
"C24G7.4_ok1237 (pp) egl-40_n606","27.68762637","0.47","pp","0.073623418","C24G7.4_ok1237 (pp) egl-40_n606","false","pp","C24G7.4_ok1237 (pp) egl-40_n606"
"C24G7.4_ok1237 (pp) egl-37_n742","5.17859405","0.43","pp","0.118903534","C24G7.4_ok1237 (pp) egl-37_n742","false","pp","C24G7.4_ok1237 (pp) egl-37_n742"
"C24G7.4_ok1237 (pp) egl-36_n728","37.83721568","0.42","pp","0.142198478","C24G7.4_ok1237 (pp) egl-36_n728","false","pp","C24G7.4_ok1237 (pp) egl-36_n728"
"C24G7.4_ok1237 (pp) egl-33_n151","6.37265665","0.52","pp","0.100474928","C24G7.4_ok1237 (pp) egl-33_n151","false","pp","C24G7.4_ok1237 (pp) egl-33_n151"
"C24G7.4_ok1237 (pp) egl-32_n155","5.58900745","0.53","pp","0.111879033","C24G7.4_ok1237 (pp) egl-32_n155","false","pp","C24G7.4_ok1237 (pp) egl-32_n155"
"C24G7.4_ok1237 (pp) egl-2_n693","9.81504973","0.52","pp","0.106947557","C24G7.4_ok1237 (pp) egl-2_n693","false","pp","C24G7.4_ok1237 (pp) egl-2_n693"
"C24G7.4_ok1237 (pp) egl-28_n570","2.8433942","0.67","pp","0.12135918","C24G7.4_ok1237 (pp) egl-28_n570","false","pp","C24G7.4_ok1237 (pp) egl-28_n570"
"C24G7.4_ok1237 (pp) egl-27_ok151","22.80458489","0.62","pp","0.112538509","C24G7.4_ok1237 (pp) egl-27_ok151","false","pp","C24G7.4_ok1237 (pp) egl-27_ok151"
"C24G7.4_ok1237 (pp) egl-24_n572","5.90220707","0.47","pp","0.089562542","C24G7.4_ok1237 (pp) egl-24_n572","false","pp","C24G7.4_ok1237 (pp) egl-24_n572"
"C24G7.4_ok1237 (pp) egl-21_n611","75.19468057","0.51","pp","0.098809499","C24G7.4_ok1237 (pp) egl-21_n611","false","pp","C24G7.4_ok1237 (pp) egl-21_n611"
"C24G7.4_ok1237 (pp) egl-20_mu39","2.7800152","0.79","pp","0.122828505","C24G7.4_ok1237 (pp) egl-20_mu39","false","pp","C24G7.4_ok1237 (pp) egl-20_mu39"
"C24G7.4_ok1237 (pp) egl-1_n487","7.66328533","0.48","pp","0.127617957","C24G7.4_ok1237 (pp) egl-1_n487","false","pp","C24G7.4_ok1237 (pp) egl-1_n487"
"C24G7.4_ok1237 (pp) egl-19_n2368","2.77435555","0.7","pp","0.130804008","C24G7.4_ok1237 (pp) egl-19_n2368","false","pp","C24G7.4_ok1237 (pp) egl-19_n2368"
"C24G7.4_ok1237 (pp) egl-18_ok290","6.58114276","0.5","pp","0.101246872","C24G7.4_ok1237 (pp) egl-18_ok290","false","pp","C24G7.4_ok1237 (pp) egl-18_ok290"
"C24G7.4_ok1237 (pp) egl-17_e1313","6.27646019","0.52","pp","0.103647539","C24G7.4_ok1237 (pp) egl-17_e1313","false","pp","C24G7.4_ok1237 (pp) egl-17_e1313"
"C24G7.4_ok1237 (pp) egl-15_n484","8.19704683","0.49","pp","0.130585264","C24G7.4_ok1237 (pp) egl-15_n484","false","pp","C24G7.4_ok1237 (pp) egl-15_n484"
"C24G7.4_ok1237 (pp) egl-14_n549","121.41525331","0.47","pp","0.121457151","C24G7.4_ok1237 (pp) egl-14_n549","false","pp","C24G7.4_ok1237 (pp) egl-14_n549"
"C24G7.4_ok1237 (pp) egl-13_n483","5.82020882","0.52","pp","0.115142836","C24G7.4_ok1237 (pp) egl-13_n483","false","pp","C24G7.4_ok1237 (pp) egl-13_n483"
"C24G7.4_ok1237 (pp) egl-12_n602","6.54298752","0.6","pp","0.085647595","C24G7.4_ok1237 (pp) egl-12_n602","false","pp","C24G7.4_ok1237 (pp) egl-12_n602"
"C24G7.4_ok1237 (pp) egl-11_n587","20.05620507","0.6","pp","0.104646907","C24G7.4_ok1237 (pp) egl-11_n587","false","pp","C24G7.4_ok1237 (pp) egl-11_n587"
"C24G7.4_ok1237 (pp) egg-5_ok1781","111.29773121","0.46","pp","0.093393081","C24G7.4_ok1237 (pp) egg-5_ok1781","false","pp","C24G7.4_ok1237 (pp) egg-5_ok1781"
"C24G7.4_ok1237 (pp) eat-16_sa609","54.75919296","0.42","pp","0.072431869","C24G7.4_ok1237 (pp) eat-16_sa609","false","pp","C24G7.4_ok1237 (pp) eat-16_sa609"
"C24G7.4_ok1237 (pp) dpy-20_e1282","27.1120279","0.5","pp","0.122948048","C24G7.4_ok1237 (pp) dpy-20_e1282","false","pp","C24G7.4_ok1237 (pp) dpy-20_e1282"
"C24G7.4_ok1237 (pp) dop-4_tm1392","9.02226977","0.5","pp","0.085540185","C24G7.4_ok1237 (pp) dop-4_tm1392","false","pp","C24G7.4_ok1237 (pp) dop-4_tm1392"
"C24G7.4_ok1237 (pp) dop-3_vs106","5.68410933","0.56","pp","0.098391089","C24G7.4_ok1237 (pp) dop-3_vs106","false","pp","C24G7.4_ok1237 (pp) dop-3_vs106"
"C24G7.4_ok1237 (pp) dop-2_vs105","3.84959022","0.63","pp","0.105320229","C24G7.4_ok1237 (pp) dop-2_vs105","false","pp","C24G7.4_ok1237 (pp) dop-2_vs105"
"C24G7.4_ok1237 (pp) dop-2;dop-3_vs105;vs106","5.09681513","0.57","pp","0.095783895","C24G7.4_ok1237 (pp) dop-2;dop-3_vs105;vs106","false","pp","C24G7.4_ok1237 (pp) dop-2;dop-3_vs105;vs106"
"C24G7.4_ok1237 (pp) dop-1_vs101","2.94398916","0.69","pp","0.094720412","C24G7.4_ok1237 (pp) dop-1_vs101","false","pp","C24G7.4_ok1237 (pp) dop-1_vs101"
"C24G7.4_ok1237 (pp) dop-1;dop-3_vs100;vs106","4.5444897","0.63","pp","0.114277552","C24G7.4_ok1237 (pp) dop-1;dop-3_vs100;vs106","false","pp","C24G7.4_ok1237 (pp) dop-1;dop-3_vs100;vs106"
"C24G7.4_ok1237 (pp) dop-1;dop-2_vs100;vs105","5.87189924","0.51","pp","0.091121029","C24G7.4_ok1237 (pp) dop-1;dop-2_vs100;vs105","false","pp","C24G7.4_ok1237 (pp) dop-1;dop-2_vs100;vs105"
"C24G7.4_ok1237 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","5.84702121","0.54","pp","0.094661793","C24G7.4_ok1237 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106","false","pp","C24G7.4_ok1237 (pp) dop-1;dop-2;dop-3_vs100;vs105;vs106"
"C24G7.4_ok1237 (pp) dnc-1_or404","4.99342218","0.59","pp","0.079651825","C24G7.4_ok1237 (pp) dnc-1_or404","false","pp","C24G7.4_ok1237 (pp) dnc-1_or404"
"C24G7.4_ok1237 (pp) del-4_ok1014","8.8832203","0.52","pp","0.12100153","C24G7.4_ok1237 (pp) del-4_ok1014","false","pp","C24G7.4_ok1237 (pp) del-4_ok1014"
"C24G7.4_ok1237 (pp) del-1_ok150","5.37719919","0.51","pp","0.103951586","C24G7.4_ok1237 (pp) del-1_ok150","false","pp","C24G7.4_ok1237 (pp) del-1_ok150"
"C24G7.4_ok1237 (pp) dat-1_ok157","5.98316691","0.5","pp","0.102708188","C24G7.4_ok1237 (pp) dat-1_ok157","false","pp","C24G7.4_ok1237 (pp) dat-1_ok157"
"C24G7.4_ok1237 (pp) daf-7_m62","3.10135855","0.67","pp","0.093687759","C24G7.4_ok1237 (pp) daf-7_m62","false","pp","C24G7.4_ok1237 (pp) daf-7_m62"
"C24G7.4_ok1237 (pp) daf-5_e1386","34.83990472","0.44","pp","0.099179541","C24G7.4_ok1237 (pp) daf-5_e1386","false","pp","C24G7.4_ok1237 (pp) daf-5_e1386"
"C24G7.4_ok1237 (pp) daf-3_e1376","5.06140035","0.5","pp","0.097111289","C24G7.4_ok1237 (pp) daf-3_e1376","false","pp","C24G7.4_ok1237 (pp) daf-3_e1376"
